Model_id,Year,i_import,diffiv_local_0,diffiv_local_1,diffiv_local_2,diffiv_local_3,diffiv_ed_0,blpiv_0,blpiv_1,blpiv_2,blpiv_3,blpiv_4,blpiv_5
124,2005,0,79,45,30,14,144.3882928703489,330.8395583182573,329.1377735137939,51.24916261434555,1,4,7
124,2006,0,55,63,38,29,133.4085964883373,298.215014860034,278.1655669212341,41.47705960273743,0,3,5
124,2007,0,77,58,38,25,146.8349857329505,324.8848926275969,304.1750545501709,44.50405293703079,0,3,6
125,1986,0,29,27,28,22,121.5351723043634,165.7727424055338,166.6855440139771,33.42499497532845,0,1,1
125,1987,0,32,25,25,17,123.0216397051739,167.7206626161933,180.8814227581024,33.40423521399498,2,3,2
125,1988,0,31,22,26,21,131.5624288244447,161.9908915832639,194.8664245605469,34.47108253836632,1,4,2
126,1989,0,31,30,26,27,134.9505238334771,161.5641631186008,189.2343080043793,33.86710974574089,1,3,4
126,1990,0,35,34,27,28,128.2360832420576,182.7239762991667,197.3570528030396,34.24054148793221,0,9,4
126,1991,0,36,31,32,23,137.3608999233391,187.433304823935,221.0298140048981,37.76463562250137,0,9,4
126,1992,0,34,27,28,30,136.778450857528,174.2500208318233,215.6958155632019,37.21639105677605,0,10,3
126,1993,0,35,29,33,26,128.7319949597279,151.880706101656,194.4726026058197,34.04635316133499,0,3,2
126,1994,0,42,30,33,21,131.9392578121506,156.1703033745289,204.9813299179077,35.99556520581245,1,1,3
126,1995,0,25,28,28,28,127.5496284972592,161.4656060934067,230.3601181507111,37.48583763837814,1,1,2
126,1996,0,24,36,30,23,130.4295740651197,161.8328917771578,231.0551176071167,37.08713829517365,0,0,0
126,1997,0,24,28,26,27,139.9130250084833,159.3281203880906,242.02991771698,37.13797533512115,0,1,1
126,1998,0,32,30,31,21,132.8565348738388,133.313231728971,234.5549519062042,36.11199349164963,0,1,3
126,1999,0,28,34,32,27,141.3758497272791,166.656337864697,270.8923006057739,42.06484305858612,0,1,5
126,2000,0,28,36,33,28,151.205856608513,203.2098334282637,271.2044339179993,42.1067436337471,0,1,5
126,2001,0,30,40,36,27,158.7729859126424,211.3455932587385,296.1438045501709,45.69864141941071,0,0,8
126,2002,0,28,39,31,29,158.1955840815401,197.0360824838281,298.7098126411438,46.85456883907318,0,2,7
127,1985,0,28,32,22,39,89.09302398209805,227.6965705677867,164.2440433502197,34.53268417716026,0,1,1
127,1986,0,30,36,26,35,89.13566625460666,164.1837442293763,164.5961084365845,33.20153060555458,0,1,1
127,1987,0,33,30,30,37,89.31359293103006,166.1873878911138,178.6465528011322,33.18077084422112,2,3,2
127,1988,0,45,37,30,26,92.64551169644145,160.4885779321194,192.6241252422333,34.24761816859245,1,4,2
127,1989,0,45,38,34,28,96.86904519827515,160.0157620385289,186.8313190937042,33.6613652408123,1,3,4
127,1990,0,45,46,26,27,94.86598664307697,181.2788000330329,196.1486577987671,34.03479698300362,0,10,4
127,1991,0,52,46,34,24,100.0575581668685,186.0750816762447,219.6643574237823,37.55889111757278,0,10,4
127,1992,0,54,38,35,23,98.80320013990406,172.9465251788497,214.3303589820862,37.01064655184746,0,11,3
127,1993,0,57,40,34,12,96.92551017888719,150.6735619157553,193.3535525798798,33.86048173904419,0,3,2
127,1994,0,58,41,27,19,101.0724880469471,155.2908288314939,203.8988523483276,35.81083807349205,1,1,3
127,1995,0,54,43,28,11,92.740536460741,160.2443074807525,229.2567880153656,37.30824571847916,1,1,2
127,1996,0,55,43,26,14,96.41188893487484,160.5597449466586,229.9517874717712,36.90954637527466,0,0,0
127,1997,0,54,44,35,7,101.0731981687697,158.0090986564755,240.7146334648132,36.96038341522217,0,1,1
127,1998,0,58,44,26,8,103.7173846209731,131.6104337573051,234.6377155780792,35.94941574335098,0,1,3
127,1999,0,63,45,25,9,109.2427823234478,164.7642912343144,270.7952132225037,41.90590316057205,0,1,5
127,2000,0,65,47,24,15,115.8313528466133,200.8339921012521,271.107346534729,41.94780373573303,0,1,5
127,2001,0,73,51,24,11,124.1215281043081,209.0520858764648,296.2547903060913,45.53970152139664,0,0,8
127,2002,0,67,53,23,12,123.5952022157037,194.7883622720838,298.917320728302,46.68687617778778,0,2,7
127,2003,0,72,49,24,17,131.7901593979902,210.0920895114541,270.4666509628296,44.06918483972549,0,1,4
127,2004,0,78,50,24,20,142.8675587613486,269.1054277122021,314.5343933105469,49.14984333515167,0,3,7
130,2012,0,29,28,40,27,207.2080505152138,183.4045620635152,168.2413477897644,25.44652968645096,1,2,2
130,2013,0,32,29,38,29,213.3610637102175,185.6991473585367,182.5779490470886,26.91798317432404,0,1,2
130,2014,0,31,28,42,27,214.0712743502538,187.0952224358916,193.8784091472626,28.48482716083527,0,0,3
130,2015,0,28,23,41,26,198.7277518939304,131.3969120383263,195.9749195575714,28.16095638275146,0,0,3
131,2012,1,19,28,34,37,216.8070569376583,184.0204024687409,168.9304013252258,25.56840080022812,1,2,1
131,2013,1,23,28,36,33,222.3007183623656,186.0089253634214,183.3406796455383,27.0398542881012,0,1,1
131,2014,1,19,32,35,32,224.340667391828,187.3995000496507,194.9141132831573,28.59654992818832,0,0,2
131,2015,1,12,27,35,37,212.258301574962,132.2949064895511,196.920303106308,28.27237272262573,0,0,2
132,1985,1,40,19,26,14,118.2951595207308,230.3863555192947,166.0973284244537,34.8012338578701,0,1,0
132,1986,1,41,22,25,24,116.8969177224514,166.1896659061313,166.4493935108185,33.47008028626442,0,1,0
132,1987,1,52,36,13,23,106.4578555740352,168.1102961301804,179.9919593334198,33.44298174977303,1,3,1
132,1988,1,49,33,20,24,114.6769338802832,162.1806532144547,194.1380040645599,34.50674238801003,0,4,1
132,1989,1,42,26,30,23,129.1089920844391,161.9149055331945,188.8421154022217,33.92511948943138,1,3,3
133,2014,1,23,30,36,30,166.7190734685061,183.5083471611142,188.5147664546967,28.31633484363556,0,0,2
133,2015,1,17,22,25,29,164.8642515197891,127.9621288180351,190.5717298984528,27.99246406555176,0,0,2
135,1990,1,30,19,34,24,135.5943719858719,182.9422201961279,198.0839786529541,34.26680698990822,0,9,3
135,1991,1,36,30,33,23,137.4599382572409,187.6035692170262,221.0557110309601,37.79090112447739,0,9,3
135,1992,1,34,27,28,30,136.7846479903986,174.4134249165654,215.739875793457,37.24061152338982,0,10,2
135,1993,1,33,26,30,30,132.1927692949046,152.0738136023283,194.7630693912506,34.09044671058655,0,3,1
135,1994,1,34,28,36,24,137.1553572391862,156.6610503941774,205.3083691596985,36.04080304503441,1,1,2
136,1985,0,2,2,6,8,171.4646206031996,225.0087467953563,165.1838231086731,34.05021956562996,0,1,1
136,1986,0,4,7,7,6,156.7158110975644,162.1486814692616,165.5358881950378,32.71906599402428,0,1,1
136,1987,0,4,7,7,6,160.0610387313693,164.1795044764876,179.5863325595856,32.69830623269081,2,3,2
136,1988,0,12,1,10,11,146.6345888401061,158.5645340383053,193.5639050006866,33.76515355706215,1,4,2
136,1989,0,8,2,10,11,156.130008294629,158.0326935276389,187.7710988521576,33.178900629282,1,3,4
136,1990,0,6,6,8,9,155.7448550479997,179.1359784081578,197.0884375572205,33.55233237147331,0,10,4
136,1991,0,7,13,15,28,135.6255552268967,184.4294596463442,220.6114418506622,37.09212279319763,0,10,4
136,1992,0,13,16,28,39,115.0002130842754,171.1702411994338,215.6107406616211,36.60252431035042,0,11,3
136,1993,0,15,20,40,26,105.5402085008597,148.9779822528362,195.0438373088837,33.39448302984238,0,3,2
136,1994,0,15,26,40,31,105.5406758820799,153.815601579845,205.5891370773315,35.34483936429024,1,1,3
136,1995,0,18,28,32,28,94.1878066670704,158.4651572629809,230.7410547733307,36.89464163780212,1,1,2
136,1996,0,15,29,32,39,98.31045337740046,159.0172016993165,231.6420722007751,36.44354766607285,0,0,0
136,1997,0,22,33,28,38,99.20794134605288,156.6044235602021,241.827139377594,36.52957826852798,0,1,1
136,1998,0,31,33,35,32,95.5109588611132,130.8795087039471,235.4292643070221,35.53609031438828,0,1,3
136,1999,0,37,35,42,30,99.60844326311478,164.2402892932296,271.7513742446899,41.46772265434265,0,1,5
136,2000,0,20,15,37,36,116.0865927602876,200.1366866752505,270.5329341888428,41.46516770124435,0,1,5
136,2001,0,19,26,37,47,119.8356259279098,208.1109557300806,295.6641845703125,45.05712580680847,0,0,8
136,2002,0,21,33,37,48,114.740230931841,194.2587593570352,298.437789440155,46.15027379989624,0,2,7
136,2003,0,31,40,33,52,117.8048116002602,209.4167230650783,269.8409075737,43.57468843460083,0,1,4
136,2004,0,35,32,42,58,126.875073522842,268.1674160063267,313.7278060913086,48.64435738325119,0,3,7
136,2005,0,32,34,41,61,129.4963605790903,328.2206300646067,329.4317221641541,50.73863971233368,1,4,7
136,2006,0,33,34,43,47,133.4469993135403,294.9897140264511,279.8442220687866,40.99328851699829,0,3,5
136,2007,0,46,55,53,36,143.3578013001665,322.6807672530413,306.1130027770996,43.97393196821213,0,3,6
136,2008,0,43,57,51,37,141.8340850011864,307.0517420768738,267.4676322937012,38.48976773023605,1,0,6
136,2009,0,46,54,54,42,137.0236190883293,191.5671922266483,250.94007396698,34.49008864164352,0,2,5
136,2010,0,39,53,43,38,130.9202702986191,165.9158818423748,184.6634206771851,26.85155534744263,0,2,2
136,2011,0,44,48,43,38,135.6946082653369,181.2894344329834,165.5892548561096,24.97195041179657,0,1,2
136,2012,0,46,43,46,36,136.433645991295,179.9499956890941,167.6761522293091,24.77254688739777,1,2,2
136,2013,0,48,47,45,37,142.3792800235301,182.1117427200079,182.0864305496216,26.24400037527084,0,1,2
136,2014,0,50,49,45,46,142.2246769702465,183.7013507261872,193.3868906497955,27.81084436178207,0,0,3
136,2015,0,46,44,47,37,130.0263062494457,129.212174192071,194.9071848392487,27.49405044317245,0,0,3
137,1995,0,26,31,38,24,90.47880063895582,158.3954846486449,230.7074835300446,37.02511858940125,1,1,2
137,1996,0,59,45,20,11,100.949663687014,160.166516341269,230.7153015136719,36.96980309486389,0,0,0
137,1997,0,25,37,28,34,97.45183449636355,156.8393910303712,241.249475479126,36.66617959737778,0,1,1
137,1998,0,34,34,37,28,95.13117019087572,131.0286715626717,234.8854811191559,35.65837281942368,0,1,3
137,1999,0,31,31,48,25,100.2816753290735,163.9184752479196,270.6758522987366,41.60386204719543,0,1,5
137,2000,0,23,30,34,41,110.9805301698071,200.5277106538415,270.4248766899109,41.53499323129654,0,1,5
137,2001,0,25,37,44,40,114.1125022497573,208.4511142224073,295.7748928070068,45.12477087974548,0,0,8
137,2002,0,30,38,48,35,110.2614213678044,194.387242756784,298.3517470359802,46.27829849720001,0,2,7
137,2003,0,43,37,53,34,115.0053731008653,209.5766415819526,269.9823932647705,43.66316854953766,0,1,4
137,2004,0,40,51,56,27,123.6998697148308,268.8363343477249,313.7623081207275,48.73283749818802,0,3,7
137,2005,0,38,44,52,35,127.6059267448415,328.0925568193197,329.466224193573,50.86653590202332,1,4,7
137,2006,0,39,46,52,37,130.3426999070727,295.2658228576183,279.7797141075134,41.12118470668793,0,3,5
137,2007,0,44,70,51,30,143.0170647194591,322.6807672530413,305.9532241821289,44.09701722860336,0,3,6
137,2008,0,58,57,49,37,142.6150230459645,307.7545031905174,267.2618970870972,38.61285299062729,1,0,6
137,2009,0,52,59,47,41,138.0617871506211,192.0245014131069,250.5810017585754,34.61317390203476,0,2,5
137,2010,0,50,48,44,40,131.7817709344564,166.5667600929737,184.1770615577698,26.97543847560883,0,2,2
137,2011,0,49,52,40,41,136.5332670685399,181.9291308522224,165.2890853881836,25.09583353996277,0,1,2
137,2012,0,45,64,35,39,137.0418529813259,180.6039100512862,167.4512972831726,24.89643001556396,1,2,2
137,2013,0,51,61,41,39,143.2466016966399,182.7378276735544,181.8615756034851,26.36788350343704,0,1,2
137,2014,0,54,47,55,38,142.5925047048024,183.7013507261872,193.1440808773041,27.93472748994827,0,0,3
137,2015,0,47,52,47,35,130.1560336177459,129.2756285518408,194.6808302402496,27.61623007059097,0,0,3
138,1989,1,55,36,25,19,117.8179400013492,161.0796703025699,188.8110673427582,33.85606774687767,1,3,3
138,1990,1,41,39,25,27,121.4200944800302,182.2521409019828,198.1692068576813,34.22949948906898,0,9,3
138,1991,1,53,41,26,20,122.9257290752594,186.8641640990973,221.5193698406219,37.74768716096878,0,10,3
138,1992,0,40,26,33,27,131.7469387169285,173.7038129940629,216.3660769462585,37.19944259524345,0,11,3
138,1993,0,30,23,23,35,136.996551473552,151.3964425772429,195.5252571105957,34.04927778244019,0,3,2
138,1994,0,29,28,29,30,142.1973320343675,155.9982065111399,206.0705568790436,35.99963411688805,1,1,3
138,1995,0,24,22,33,26,130.0062508587778,160.9538415446877,231.0786926746368,37.50527542829514,1,1,2
138,1996,0,32,36,28,22,126.2597489361207,161.172198690474,231.4397649765015,37.06265473365784,0,0,0
138,1997,0,32,34,22,28,132.9478420337328,158.6092742159963,242.2026109695435,37.11349177360535,0,1,1
138,1998,0,26,29,26,26,137.9071657751073,132.5490579009056,235.978595495224,36.10064291954041,0,1,3
138,1999,0,32,41,26,24,136.6495145622975,165.8114859834313,271.6017088890076,42.00474369525909,0,1,5
138,2000,0,37,41,26,23,144.6439353046802,202.0885886624455,271.9138422012329,42.04664427042007,0,1,5
138,2001,0,46,46,31,19,147.7815879743562,209.8925907164812,296.7014617919922,45.61970382928848,0,0,8
138,2002,0,46,41,32,22,146.5379294041511,195.633183978498,299.2301650047302,46.7632862329483,0,2,7
138,2003,0,39,44,27,26,157.7654127010637,211.3088948652148,270.7393054962158,44.1605013012886,0,1,4
138,2004,0,72,58,16,20,147.7251941834481,270.5211170017719,313.8950781822205,49.21128046512604,0,3,7
139,2001,0,72,49,26,12,124.6222857304672,209.0332675725222,296.4115262031555,45.52446502447128,0,0,8
139,2002,0,53,58,30,26,110.9946783590437,194.9424458667636,297.9313340187073,46.44980454444885,0,2,7
139,2003,0,49,40,55,27,114.9198940588811,210.0764652714133,269.4373879432678,43.76376795768738,0,1,4
139,2004,0,43,55,56,23,123.782843420033,268.9674064517021,313.4687876701355,48.83343690633774,0,3,7
139,2005,0,38,49,54,30,127.5786844615825,328.7844870239496,329.1012687683105,50.91278076171875,1,4,7
139,2006,0,41,52,51,35,130.1793633819335,296.0490986704826,279.0908570289612,41.23202514648438,0,3,5
139,2007,0,50,68,49,30,143.1992715705365,322.9048255831003,305.0781412124634,44.25901848077774,0,3,6
139,2008,0,52,60,54,34,141.9652699468502,307.0608839392662,266.3682765960693,38.77342540025711,1,0,6
140,2009,0,73,61,33,15,148.1887359786963,192.4798164516687,250.4920301437378,34.72092360258102,0,2,5
140,2010,0,63,53,41,14,142.6372580994406,167.0982208102942,184.2153768539429,27.08239030838013,0,2,2
140,2011,0,60,50,51,15,144.5044440816447,182.1178697049618,165.3148059844971,25.1529620885849,0,1,2
140,2012,0,64,48,57,11,144.8356447238257,180.7968428358436,167.4147925376892,24.9535585641861,1,2,2
140,2013,0,67,54,48,15,152.6439883667544,182.922550663352,181.8384938240051,26.47732132673264,0,1,2
140,2014,0,68,55,48,19,152.8643420263555,184.4684170559049,193.1389539241791,28.04416531324387,0,0,3
140,2015,0,65,51,46,16,141.3851225193044,129.473228380084,195.2354643344879,27.72029453516006,0,0,3
141,2015,0,35,33,35,28,190.3819600614189,130.9885360300541,196.440762758255,28.06184679269791,0,0,3
142,2005,0,75,48,31,16,143.1183475746757,329.793806001544,330.6787714958191,50.78458166122437,1,4,7
142,2006,0,75,49,40,11,145.2627446031096,297.2066000103951,280.8353295326233,41.03923046588898,0,3,5
142,2007,0,86,56,26,17,163.9112329641721,323.9404704421759,306.1190643310547,44.3118103146553,0,3,6
142,2008,0,78,59,26,14,167.2292744761374,308.9526683092117,267.1395645141602,38.87130510807037,1,0,6
144,1997,0,50,51,24,11,109.198493024423,158.1329124048352,241.4632134437561,36.83738023042679,0,1,1
144,1998,0,53,46,23,14,107.6540894664369,132.1711160242558,234.8969094753265,35.75141936540604,0,1,3
144,1999,0,61,42,27,9,114.281578824289,165.4270527884364,270.8772478103638,41.74330484867096,0,1,5
144,2000,0,62,51,19,13,122.0509037575622,201.8106484785676,271.1893811225891,41.78520542383194,0,1,5
144,2001,0,71,54,20,11,129.0720375171962,209.8855450749397,296.34428358078,45.35405778884888,0,0,8
144,2002,0,64,48,27,12,131.2431922294743,195.6999408081174,299.0117039680481,46.53791689872742,0,2,7
144,2003,0,70,38,25,20,140.7749699719314,211.1071294173598,270.5974841117859,43.92278695106506,0,1,4
144,2004,0,70,54,19,19,150.9619403003094,270.112643763423,314.681257724762,48.98756963014603,0,3,7
145,2011,0,48,38,32,21,186.6903643115959,187.2100345790386,169.4780669212341,25.62106436491013,0,1,2
145,2012,0,54,43,28,21,182.0413895224625,186.0021829605103,171.0226449966431,25.42166084051132,1,2,2
145,2013,0,60,40,29,27,186.8183276454009,187.9063673317432,185.4329233169556,26.88937395811081,0,1,2
145,2014,0,60,45,29,26,185.7486788548733,189.1833666712046,196.7333834171295,28.45621794462204,0,0,3
145,2015,0,61,49,21,26,166.8029111451688,132.9261193051934,198.8328278064728,28.13234716653824,0,0,3
146,2011,0,63,50,48,12,146.334969260416,110.6227159500122,96.12162351608276,13.71868592500687,0,0,0
146,2012,0,66,52,47,12,149.7484007123057,110.0339386612177,98.75031089782715,13.56405484676361,0,0,0
146,2013,0,68,53,48,14,153.7135787286566,87.22801432013512,87.46034526824951,11.82115042209625,0,0,0
146,2014,0,69,53,47,21,153.7005896135865,95.45454531908035,103.1543107032776,14.01757627725601,1,0,1
146,2015,0,60,57,41,26,135.1901520524715,69.92364581674337,100.9425020217896,13.98638468980789,1,0,2
147,1998,0,28,31,34,29,96.38650652573237,82.92175550013781,159.0436878204346,20.64217203855515,0,3,6
147,1999,0,31,32,46,27,100.165917409181,86.09874788671732,155.5946040153503,20.16368597745895,0,3,6
147,2000,0,34,35,48,30,106.4036169449128,118.8240565359592,166.2516884803772,21.96675789356232,0,2,7
147,2001,0,40,42,52,29,111.6793371603695,107.7025845646858,161.3254323005676,20.5345271229744,0,3,7
147,2002,0,44,40,49,28,109.2864361895028,93.99368651211262,150.3045802116394,19.36034804582596,0,3,8
147,2003,0,48,57,44,22,115.7833991762988,118.3844845741987,170.8423633575439,21.05469489097595,0,3,9
147,2004,0,53,60,44,27,125.2418430736252,131.088288128376,161.5171899795532,20.51788479089737,0,3,9
147,2005,0,36,44,52,36,127.7885831343502,145.3683897852898,166.0047626495361,19.41343957185745,0,3,9
147,2006,0,42,45,52,39,130.1473689005973,185.4906141757965,189.264892578125,23.53107881546021,0,3,9
147,2007,0,44,67,53,31,143.0001007505373,216.090115904808,206.3542037010193,26.92182803153992,0,1,9
147,2008,0,47,63,52,36,141.8004511647641,156.7060392349958,123.2971014976501,19.19651532173157,0,1,1
147,2009,0,46,54,54,42,137.0150589225317,88.08446526527405,96.44473123550415,15.52090102434158,0,0,0
147,2010,0,43,48,45,38,130.986090097432,89.72051627933979,84.54989528656006,13.7046149969101,0,0,0
147,2011,0,40,38,47,34,137.4374535135465,109.5619924366474,94.61671733856201,13.65253263711929,0,0,0
147,2012,0,45,32,44,37,138.3441649122783,108.9496400207281,97.08027505874634,13.45273226499557,0,0,0
147,2013,0,47,39,49,36,143.338273055669,86.62259951233864,85.72352457046509,11.76004230976105,0,0,0
147,2014,0,48,42,48,39,143.2053748709601,94.88179162144661,101.4174900054932,13.95646816492081,1,0,1
147,2015,0,48,37,54,29,130.359872970945,69.32925786823034,100.4293518066406,13.9433422088623,1,0,2
148,2007,0,45,58,49,39,143.2264659074004,213.9377482235432,208.4166288375854,26.63959074020386,0,1,9
